year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,state
2022,5,OO,BFF,85,13,10,0,0,0,3,0,0,784,540,0,0,0,244, NE
2022,5,OO,BFL,63,8,8,0,0,0,0,1,0,363,363,0,0,0,0, CA
2022,5,OO,BHM,141,29,21,3,1,0,4,0,1,1951,1149,208,49,0,545, AL
2022,5,OO,BIL,63,5,5,0,0,0,0,0,0,245,245,0,0,0,0, MT
2022,5,OO,BIS,262,48,40,3,0,0,5,5,0,3523,2985,190,0,0,348, ND
2022,5,OO,BJI,62,11,6,5,0,0,0,1,1,2556,495,2061,0,0,0, MN
2022,5,OO,BNA,558,114,87,8,1,1,17,4,1,7529,5347,547,140,27,1468, TN
2022,5,OO,BOI,898,100,65,8,0,1,26,2,2,5524,3221,376,0,65,1862, ID
2022,5,OO,BOS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0, MA
2022,5,OO,BRD,53,10,8,2,0,0,0,1,0,1152,997,155,0,0,0, MN
2022,5,OO,BRO,97,19,7,0,0,1,11,3,0,1124,499,0,0,15,610, TX
2022,5,OO,BTM,53,6,5,1,0,0,0,0,1,278,246,32,0,0,0, MT
2022,5,OO,BTR,177,26,17,3,0,0,6,4,1,1685,901,270,0,0,514, LA
2022,5,OO,BTV,107,19,15,2,0,0,2,0,0,858,602,97,0,0,159, VT
2022,5,OO,BUF,13,4,2,0,0,0,2,0,0,281,163,0,0,0,118, NY
2022,5,OO,BUR,275,31,18,1,0,0,12,0,0,1648,696,26,0,0,926, CA
2022,5,OO,BWI,58,12,10,0,0,0,2,0,0,908,832,0,0,0,76, MD
2022,5,OO,BZN,147,13,11,1,0,0,1,0,0,694,444,69,0,0,181, MT
2022,5,OO,CAK,4,1,1,0,0,0,0,0,0,18,18,0,0,0,0, OH
2022,5,OO,CDC,53,7,6,1,0,0,0,0,0,559,527,32,0,0,0, UT
2022,5,OO,CGI,62,14,11,0,0,0,3,0,0,3061,2806,0,0,0,255, MO
2022,5,OO,CHA,62,23,16,2,0,0,5,0,1,1065,663,206,0,0,196, TN
2022,5,OO,CHS,31,11,11,0,0,0,0,1,0,386,386,0,0,0,0, SC
2022,5,OO,CID,144,13,10,0,0,0,3,0,0,579,412,0,0,0,167, IA
2022,5,OO,CIU,62,14,12,2,0,0,0,1,1,2076,1849,227,0,0,0, MI
2022,5,OO,CKB,93,16,13,2,1,0,0,1,0,1630,1025,469,136,0,0, WV
2022,5,OO,CLE,209,36,27,8,1,0,0,0,0,3151,2438,651,62,0,0, OH
2022,5,OO,CLL,62,7,4,0,0,0,3,3,0,350,143,0,0,0,207, TX
2022,5,OO,CLT,133,24,18,2,0,0,4,0,0,1216,742,118,0,0,356, NC
2022,5,OO,CMH,311,58,47,7,0,0,4,1,2,4501,3757,342,0,0,402, OH
2022,5,OO,CMX,53,8,5,1,0,0,2,2,1,1003,790,45,0,0,168, MI
2022,5,OO,CNY,60,8,7,0,0,0,1,0,0,254,239,0,0,0,15, UT
2022,5,OO,COD,124,27,23,1,0,0,3,3,0,1684,1405,66,0,0,213, WY
2022,5,OO,COS,389,66,50,4,1,0,11,3,1,4495,3035,392,38,0,1030, CO
2022,5,OO,COU,124,31,15,3,0,0,13,1,0,3023,1401,313,0,0,1309, MO
2022,5,OO,CPR,97,11,7,0,0,0,4,1,0,910,578,0,0,0,332, WY
2022,5,OO,CRP,169,26,12,2,0,0,12,5,0,3151,1334,118,0,0,1699, TX
2022,5,OO,CRW,61,8,7,1,0,0,0,0,1,1213,1128,85,0,0,0, WV
2022,5,OO,CSG,31,6,3,0,0,0,3,1,1,196,63,0,0,0,133, GA
2022,5,OO,CVG,72,15,14,0,0,0,1,1,0,756,700,0,0,0,56, OH
2022,5,OO,CYS,57,4,2,1,0,0,1,2,0,1072,767,289,0,0,16, WY
2022,5,OO,DAL,2,1,0,0,1,0,0,0,0,60,0,0,60,0,0, TX
2022,5,OO,DAY,92,10,8,0,0,0,2,3,0,543,395,0,0,0,148, OH
2022,5,OO,DCA,91,19,17,1,0,0,1,0,2,815,668,124,0,0,23, DC
2022,5,OO,DDC,53,8,3,1,1,0,3,0,0,417,179,59,17,0,162, KS
2022,5,OO,DEC,108,13,9,3,0,0,1,0,0,1637,1427,102,0,0,108, IL
2022,5,OO,DEN,4982,676,468,37,17,0,154,86,25,71708,45702,5356,2546,0,18104, CO
2022,5,OO,DFW,3433,804,381,63,22,2,336,65,6,85323,41075,5646,1696,42,36864, TX
2022,5,OO,DIK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND
2022,5,OO,DLH,119,21,17,4,0,0,0,3,0,2104,1960,144,0,0,0, MN
2022,5,OO,DRO,227,37,23,0,0,0,14,2,0,3797,2104,0,0,0,1693, CO
2022,5,OO,DSM,121,21,17,0,0,0,4,1,0,881,731,0,0,0,150, IA
2022,5,OO,DTW,2640,401,318,58,1,2,22,16,0,46878,39518,4845,65,61,2389, MI
2022,5,OO,DVL,52,8,6,1,0,1,0,1,0,923,833,67,0,23,0, ND
2022,5,OO,EAR,55,14,12,0,0,0,2,1,0,651,551,0,0,0,100, NE
2022,5,OO,EAU,53,12,7,2,0,0,3,0,0,1732,1481,103,0,0,148, WI
2022,5,OO,ECP,36,12,10,1,0,0,1,0,0,689,423,152,0,0,114, FL
2022,5,OO,EGE,93,10,6,2,0,0,2,2,0,497,245,164,0,0,88, CO
2022,5,OO,EKO,31,2,1,1,0,0,0,0,0,105,56,49,0,0,0, NV
2022,5,OO,ELM,62,5,4,1,0,0,0,0,0,215,173,42,0,0,0, NY
2022,5,OO,ELP,128,16,7,2,0,0,7,0,0,854,346,260,0,0,248, TX
2022,5,OO,ESC,62,9,8,1,0,0,0,0,0,719,632,87,0,0,0, MI
2022,5,OO,EUG,310,41,31,1,3,0,6,0,0,2888,1928,217,90,0,653, OR
2022,5,OO,EWR,91,23,15,5,3,0,0,0,0,1665,941,307,417,0,0, NJ
2022,5,OO,FAR,277,59,48,6,1,0,4,3,1,5440,3563,1181,74,0,622, ND
2022,5,OO,FAT,548,65,43,1,1,1,19,1,0,2595,1288,22,25,15,1245, CA
2022,5,OO,FAY,4,3,1,0,0,0,2,0,0,431,110,0,0,0,321, NC
2022,5,OO,FCA,92,12,12,0,0,0,0,0,0,480,480,0,0,0,0, MT
2022,5,OO,FLG,149,15,7,1,0,0,7,2,0,1429,424,49,0,0,956, AZ
2022,5,OO,FNT,55,7,5,1,0,0,1,0,0,473,326,128,0,0,19, MI
2022,5,OO,FOD,58,3,2,0,0,0,1,0,0,275,87,0,0,0,188, IA
2022,5,OO,FSD,265,53,37,8,0,1,7,1,1,4061,2527,930,0,21,583, SD
2022,5,OO,FSM,54,13,3,5,0,0,5,2,1,2907,111,1315,0,0,1481, AR
2022,5,OO,FWA,278,70,49,3,0,0,18,2,0,5871,3320,985,0,0,1566, IN
2022,5,OO,GCC,53,6,6,0,0,0,0,1,0,316,316,0,0,0,0, WY
2022,5,OO,GEG,370,42,35,5,0,0,2,0,0,1787,1338,314,0,0,135, WA
2022,5,OO,GFK,124,16,11,5,0,0,0,3,0,2457,2012,445,0,0,0, ND
2022,5,OO,GJT,255,40,29,1,1,0,9,1,0,2687,1262,88,25,0,1312, CO
2022,5,OO,GNV,4,1,0,0,0,0,1,0,0,102,0,0,0,0,102, FL
2022,5,OO,GPT,62,19,8,2,0,0,9,2,0,1920,947,83,0,0,890, MS
2022,5,OO,GRB,205,41,32,4,0,1,4,0,0,2325,1652,288,0,61,324, WI
2022,5,OO,GRK,108,21,11,2,0,0,8,4,0,1936,850,51,0,0,1035, TX
2022,5,OO,GRR,96,19,12,4,0,3,0,1,0,2405,1662,671,0,72,0, MI
2022,5,OO,GSP,168,41,32,1,0,0,8,1,0,3433,1855,835,0,0,743, SC
2022,5,OO,GTF,160,20,14,2,0,0,4,1,0,2533,2032,318,0,0,183, MT
2022,5,OO,GUC,62,14,11,0,0,0,3,2,0,2476,1416,0,0,0,1060, CO
2022,5,OO,HDN,88,16,14,1,0,0,1,0,0,934,789,70,0,0,75, CO
2022,5,OO,HIB,54,5,5,0,0,0,0,1,1,429,429,0,0,0,0, MN
2022,5,OO,HLN,71,3,2,0,0,0,1,0,0,105,70,0,0,0,35, MT
2022,5,OO,HOB,45,9,8,1,0,0,0,0,0,1946,1905,41,0,0,0, NM
2022,5,OO,HOU,4,1,0,0,0,0,1,0,0,15,0,0,0,0,15, TX
2022,5,OO,HPN,174,34,22,3,0,0,9,1,3,3177,2071,670,0,0,436, NY
2022,5,OO,HRL,81,13,4,3,0,0,6,1,0,988,274,388,0,0,326, TX
2022,5,OO,HSV,217,67,52,7,0,0,8,2,1,5721,4411,689,0,0,621, AL
2022,5,OO,HYS,62,11,2,3,0,0,6,0,0,2135,143,877,0,0,1115, KS
2022,5,OO,IAD,338,67,49,7,3,1,7,4,2,6405,4499,517,388,16,985, DC
2022,5,OO,IAH,1662,209,127,15,4,0,63,21,2,23798,15877,1200,120,0,6601, TX
2022,5,OO,ICT,242,45,30,3,0,1,11,2,1,3274,2529,179,0,23,543, KS
2022,5,OO,IDA,281,44,31,3,1,0,9,3,1,5738,2203,252,698,0,2585, ID
2022,5,OO,ILM,31,7,5,0,0,0,2,0,0,459,350,0,0,0,109, NC
2022,5,OO,IMT,62,7,5,2,0,0,0,0,1,813,761,52,0,0,0, MI
2022,5,OO,IND,239,58,46,5,0,1,6,1,0,3614,2886,274,0,35,419, IN
2022,5,OO,INL,51,9,7,2,0,0,0,1,0,1716,1670,46,0,0,0, MN
2022,5,OO,JAN,158,49,31,2,1,0,15,4,0,3048,1764,66,128,0,1090, MS
2022,5,OO,JAX,28,6,6,0,0,0,0,0,0,131,131,0,0,0,0, FL
2022,5,OO,JLN,54,10,8,1,0,0,1,0,0,1377,555,776,0,0,46, MO
2022,5,OO,JMS,58,7,4,1,0,0,2,3,2,679,541,15,0,0,123, ND
2022,5,OO,JST,62,6,3,1,1,0,1,1,1,673,532,88,22,0,31, PA
2022,5,OO,LAR,53,6,2,1,0,0,3,2,1,298,81,69,0,0,148, WY
2022,5,OO,LAS,253,62,32,11,6,1,12,1,0,3407,1732,402,476,17,780, NV
2022,5,OO,LAW,61,7,5,0,0,0,2,2,0,469,285,0,0,0,184, OK
2022,5,OO,LAX,4025,584,346,49,6,1,182,7,1,40533,23917,3012,383,194,13027, CA
2022,5,OO,LBB,95,16,12,2,0,0,2,1,1,1743,559,1025,0,0,159, TX
2022,5,OO,LBF,50,5,2,0,0,0,3,0,0,386,151,0,0,0,235, NE
2022,5,OO,LBL,53,9,5,0,0,0,4,0,0,451,280,0,0,0,171, KS
2022,5,OO,LCH,54,6,3,1,0,0,2,2,0,338,151,16,0,0,171, LA
2022,5,OO,LEX,105,26,16,2,0,0,8,1,0,1934,1085,112,0,0,737, KY
2022,5,OO,LFT,101,22,11,1,0,0,10,0,0,1675,721,35,0,0,919, LA
2022,5,OO,LGA,123,33,21,2,4,0,6,3,0,1978,1169,98,509,0,202, NY
2022,5,OO,LGB,134,10,9,1,0,0,0,0,0,709,553,156,0,0,0, CA
2022,5,OO,LIT,116,23,16,1,0,0,6,2,2,1500,889,32,0,0,579, AR
2022,5,OO,LNK,10,3,3,0,0,0,0,0,0,184,184,0,0,0,0, NE
2022,5,OO,LRD,62,12,5,0,0,0,7,0,0,1936,1420,0,0,0,516, TX
2022,5,OO,LSE,62,12,7,4,0,1,0,0,1,1463,1174,254,0,35,0, WI
2022,5,OO,LWB,62,6,2,3,0,0,1,0,0,272,104,148,0,0,20, WV
2022,5,OO,LWS,98,8,8,0,0,0,0,1,0,501,501,0,0,0,0, ID
2022,5,OO,MAF,102,11,9,0,0,0,2,1,0,975,766,0,0,0,209, TX
2022,5,OO,MBS,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0, MI
2022,5,OO,MCI,201,40,31,2,0,0,7,0,1,3004,2532,150,0,0,322, MO
2022,5,OO,MCW,58,7,6,0,0,0,1,0,0,385,211,0,0,0,174, IA
2022,5,OO,MDT,88,11,7,3,0,0,1,0,0,1287,820,415,0,0,52, PA
2022,5,OO,MDW,181,43,35,7,0,1,0,1,0,3556,2646,872,0,38,0, IL
2022,5,OO,MEI,88,19,9,5,0,1,4,0,0,2471,1187,479,0,16,789, MS
2022,5,OO,MEM,420,91,68,10,0,0,13,2,1,6201,4276,991,0,0,934, TN
2022,5,OO,MFE,32,4,3,0,0,0,1,0,0,317,61,0,0,0,256, TX
2022,5,OO,MFR,279,21,17,1,0,0,3,0,2,1130,944,42,0,0,144, OR
2022,5,OO,MGM,30,5,3,0,0,0,2,0,0,325,282,0,0,0,43, AL
2022,5,OO,MHK,92,12,3,1,0,0,8,2,3,735,197,16,0,0,522, KS
2022,5,OO,MKE,302,60,42,10,0,0,8,0,1,4300,3031,800,0,0,469, WI
2022,5,OO,MKG,49,6,5,1,0,0,0,0,0,502,277,225,0,0,0, MI
2022,5,OO,MLI,92,17,9,1,0,0,7,4,0,1006,570,69,0,0,367, IL
2022,5,OO,MLU,62,11,5,0,0,0,6,4,0,713,339,0,0,0,374, LA
2022,5,OO,MOB,115,21,13,0,0,0,8,4,0,1624,698,0,0,0,926, AL
2022,5,OO,MOT,175,28,16,8,0,1,3,3,1,1881,1043,615,0,28,195, ND
2022,5,OO,MQT,62,8,7,1,0,0,0,0,0,1186,1152,34,0,0,0, MI
2022,5,OO,MRY,209,27,20,2,0,0,5,0,1,2766,2109,338,0,0,319, CA
2022,5,OO,MSN,238,44,33,9,1,1,0,0,0,3158,2392,678,66,22,0, WI
2022,5,OO,MSO,67,4,3,1,0,0,0,0,0,184,134,50,0,0,0, MT
2022,5,OO,MSP,3236,543,420,105,9,5,4,20,13,59551,45585,12516,1041,164,245, MN
2022,5,OO,MSY,4,1,1,0,0,0,0,0,0,33,33,0,0,0,0, LA
2022,5,OO,MTJ,93,13,8,1,1,0,3,1,0,1428,1182,70,80,0,96, CO
2022,5,OO,MYR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0, SC
2022,5,OO,OAK,198,28,15,9,1,0,3,0,0,1212,661,353,87,0,111, CA
2022,5,OO,OGS,47,7,6,0,0,0,1,0,0,686,442,0,0,0,244, NY
2022,5,OO,OKC,523,104,65,9,3,0,27,3,1,10104,5831,465,186,0,3622, OK
2022,5,OO,OMA,405,45,37,5,0,0,3,1,1,3193,2415,573,0,0,205, NE
2022,5,OO,ONT,243,26,22,2,0,0,2,0,0,1598,1057,179,0,0,362, CA
2022,5,OO,ORD,4665,693,438,38,16,0,201,46,7,71171,44133,4956,1534,0,20548, IL
2022,5,OO,ORF,66,12,10,2,0,0,0,0,0,909,838,71,0,0,0, VA
2022,5,OO,OTH,37,5,4,0,0,0,1,0,3,302,262,0,0,0,40, OR
2022,5,OO,PAH,93,16,14,0,0,0,2,1,0,2955,2880,0,0,0,75, KY
2022,5,OO,PBG,39,11,9,0,1,0,1,1,0,1712,644,0,70,0,998, NY
2022,5,OO,PDX,672,100,62,10,1,0,27,2,1,5285,3420,265,21,0,1579, OR
2022,5,OO,PHL,82,18,15,3,0,0,0,0,0,708,575,133,0,0,0, PA
2022,5,OO,PHX,1085,138,78,13,1,0,46,1,0,16620,9104,1379,45,0,6092, AZ
2022,5,OO,PIB,57,9,6,1,0,0,2,0,0,1737,1358,84,0,0,295, MS
2022,5,OO,PIH,31,2,2,0,0,0,0,0,0,36,36,0,0,0,0, ID
2022,5,OO,PIT,189,30,24,6,0,0,0,1,0,1829,1653,176,0,0,0, PA
2022,5,OO,PLN,53,7,6,1,0,0,0,0,0,388,341,47,0,0,0, MI
2022,5,OO,PNS,69,29,24,2,0,0,3,1,0,2272,1534,288,0,0,450, FL
2022,5,OO,PRC,62,8,6,0,0,0,2,1,0,1268,1098,0,0,0,170, AZ
2022,5,OO,PSC,305,27,25,2,0,0,0,0,0,2204,2009,195,0,0,0, WA
2022,5,OO,PSP,512,57,32,3,0,0,22,0,1,3631,2260,70,0,0,1301, CA
2022,5,OO,PUB,55,6,3,0,0,0,3,0,0,333,103,0,0,0,230, CO
2022,5,OO,PVD,87,10,9,1,0,0,0,1,0,792,730,62,0,0,0, RI
2022,5,OO,PWM,5,2,1,0,0,0,1,0,0,82,35,0,0,0,47, ME
2022,5,OO,RAP,135,21,17,4,0,0,0,0,0,2180,2047,133,0,0,0, SD
2022,5,OO,RDD,124,20,16,0,0,0,4,0,0,2613,2068,0,0,0,545, CA
2022,5,OO,RDM,416,48,32,1,0,0,15,1,2,2693,1700,26,0,0,967, OR
2022,5,OO,RHI,62,10,7,3,0,0,0,0,2,1770,256,1514,0,0,0, WI
2022,5,OO,RIC,36,7,6,0,0,0,1,0,0,445,336,0,0,0,109, VA
2022,5,OO,RIW,35,9,8,0,0,0,1,1,0,1222,1069,0,0,0,153, WY
2022,5,OO,RKS,31,4,3,0,0,0,1,0,0,131,85,0,0,0,46, WY
2022,5,OO,RNO,368,46,22,9,2,0,13,0,0,2259,1005,237,52,0,965, NV
2022,5,OO,ROC,133,23,20,3,0,0,0,1,0,1571,1440,131,0,0,0, NY
2022,5,OO,ROW,93,10,5,0,0,0,5,1,1,1790,714,0,0,0,1076, NM
2022,5,OO,RST,62,7,4,3,0,0,0,1,0,938,762,176,0,0,0, MN
2022,5,OO,SAF,161,37,25,1,0,0,11,1,1,2681,1095,767,0,0,819, NM
2022,5,OO,SAN,1010,172,52,7,2,0,111,1,0,9043,2409,366,178,0,6090, CA
2022,5,OO,SAT,148,8,6,0,0,0,2,1,0,462,317,0,0,0,145, TX
2022,5,OO,SAV,36,6,6,0,0,0,0,0,0,138,138,0,0,0,0, GA
2022,5,OO,SBA,271,29,20,2,0,0,7,2,1,1881,1106,179,0,0,596, CA
2022,5,OO,SBN,248,50,39,3,0,0,8,0,1,6394,5339,276,0,0,779, IN
2022,5,OO,SBP,340,36,23,0,0,0,13,2,4,2362,1446,0,0,0,916, CA
2022,5,OO,SCE,93,26,22,0,0,0,4,2,0,3727,1909,0,0,0,1818, PA
2022,5,OO,SDF,246,57,41,13,0,1,2,0,0,4360,3232,952,0,22,154, KY
2022,5,OO,SEA,1863,163,130,14,0,0,19,2,0,8837,7097,746,0,0,994, WA
2022,5,OO,SFO,3253,422,246,14,5,0,157,12,1,36103,21215,1511,210,0,13167, CA
2022,5,OO,SGF,58,15,11,0,0,0,4,1,1,1573,956,0,0,0,617, MO
2022,5,OO,SGU,235,30,23,2,1,0,4,1,0,1277,1034,55,17,0,171, UT
2022,5,OO,SHD,62,9,4,3,0,0,2,0,0,346,140,173,0,0,33, VA
2022,5,OO,SHR,53,4,4,0,0,0,0,1,0,185,185,0,0,0,0, WY
2022,5,OO,SHV,38,4,2,0,0,0,2,1,0,221,137,0,0,0,84, LA
2022,5,OO,SJC,776,124,60,12,8,0,44,0,0,6400,2803,440,352,0,2805, CA
2022,5,OO,SJT,62,8,3,1,0,0,4,3,0,1020,64,39,0,0,917, TX
2022,5,OO,SLC,3392,297,208,44,2,0,43,3,6,27716,19337,4092,218,0,4069, UT
2022,5,OO,SLN,93,18,14,3,0,0,1,0,0,1298,830,338,0,0,130, KS
2022,5,OO,SMF,736,95,55,11,3,0,26,2,0,4198,2179,274,134,0,1611, CA
2022,5,OO,SNA,267,39,13,1,0,0,25,0,0,2014,612,20,0,0,1382, CA
2022,5,OO,SPI,26,3,3,0,0,0,0,0,0,204,204,0,0,0,0, IL
2022,5,OO,STL,280,57,47,7,0,0,3,2,3,4740,3068,1548,0,0,124, MO
2022,5,OO,STS,222,50,18,0,1,0,31,0,1,3655,1845,0,21,0,1789, CA
2022,5,OO,SUN,29,1,1,0,0,0,0,0,0,100,100,0,0,0,0, ID
2022,5,OO,SUX,53,9,8,0,0,0,1,1,1,1128,1025,0,0,0,103, IA
2022,5,OO,SYR,120,25,22,2,0,0,1,1,0,1841,1738,33,0,0,70, NY
2022,5,OO,TBN,54,4,0,1,0,0,3,0,1,263,0,37,0,0,226, MO
2022,5,OO,TRI,62,16,9,0,0,0,7,1,0,1174,419,0,0,0,755, TN
2022,5,OO,TUL,360,71,47,3,2,0,19,3,2,4784,2881,144,142,0,1617, OK
2022,5,OO,TUS,487,74,39,15,0,0,20,4,0,3620,1844,760,0,0,1016, AZ
2022,5,OO,TVC,124,18,12,2,0,0,4,1,1,1399,1114,41,0,0,244, MI
2022,5,OO,TWF,32,1,1,0,0,0,0,0,0,703,703,0,0,0,0, ID
2022,5,OO,TYS,163,34,21,3,0,0,10,2,0,2932,1827,449,0,0,656, TN
2022,5,OO,VCT,53,7,4,0,0,0,3,1,0,491,396,0,0,0,95, TX
2022,5,OO,VEL,53,9,8,0,0,0,1,0,0,438,412,0,0,0,26, UT
2022,5,OO,WYS,27,3,3,0,0,0,0,1,0,56,56,0,0,0,0, MT
2022,5,OO,XNA,168,24,19,1,0,0,4,2,1,1482,874,195,0,0,413, AR
2022,5,OO,XWA,115,25,19,4,0,0,2,1,1,2555,1752,463,0,0,340, ND
2022,5,OO,YUM,114,16,9,0,0,0,7,1,0,2052,591,0,0,0,1461, AZ
2022,5,QX,ALW,62,6,2.11,0,0.16,0,3.74,1,0,274,124,0,7,0,143, WA
2022,5,QX,ANC,279,55,10.93,1,5.31,0,37.76,7,0,3324,950,145,125,0,2104, AK
2022,5,QX,AUS,18,5,2.74,0,0.41,0,1.86,0,0,193,121,0,16,0,56, TX
2022,5,QX,BIL,62,12,6.15,0,3.13,0,2.72,0,0,455,307,0,72,0,76, MT
2022,5,QX,BLI,150,17,9.46,0,1.07,0,6.46,1,0,691,411,0,37,0,243, WA
2022,5,QX,BOI,518,91,33.66,2.28,11.42,0,43.63,4,0,4476,1542,114,422,0,2398, ID
2022,5,QX,BZN,10,1,0,0,1,0,0,0,0,16,0,0,16,0,0, MT
2022,5,QX,DLG,18,4,1.07,0,0,0,2.93,0,0,156,23,0,0,0,133, AK
2022,5,QX,EAT,62,8,1.88,0,0.18,0,5.94,1,1,174,48,0,3,0,123, WA
2022,5,QX,EUG,181,31,13.56,0,5.61,0,11.82,0,1,1122,410,0,134,0,578, OR
2022,5,QX,FAI,242,53,24.48,0,8.68,0,19.84,9,0,2587,1185,0,340,0,1062, AK
2022,5,QX,FCA,93,14,6.99,0,3.39,0,3.62,0,1,555,308,0,84,0,163, MT
2022,5,QX,GEG,497,73,26.18,1,14.43,0,31.39,2,1,3223,1279,30,406,0,1508, WA
2022,5,QX,GTF,31,6,4.95,0,0.05,0,1,0,0,150,127,0,1,0,22, MT
2022,5,QX,HLN,31,6,1.69,0,2.13,0,2.19,0,0,139,29,0,51,0,59, MT
2022,5,QX,ICT,31,4,4,0,0,0,0,0,0,144,144,0,0,0,0, KS
2022,5,QX,IDA,44,13,1.85,0.57,4.04,0,6.54,0,0,739,60,50,149,0,480, ID
2022,5,QX,LAS,77,10,6.33,0,2.67,0,1,2,1,482,196,0,252,0,34, NV
2022,5,QX,LAX,110,15,4.28,0,5.18,0,5.54,2,0,899,238,0,121,0,540, CA
2022,5,QX,MCI,13,4,3,0,0,0,1,0,0,131,112,0,0,0,19, MO
2022,5,QX,MFR,279,49,20.79,0.81,9.72,0,17.68,1,1,1884,786,39,264,0,795, OR
2022,5,QX,MSO,93,19,5.31,0,1.23,0,12.46,0,0,1024,276,0,36,0,712, MT
2022,5,QX,OAK,103,12,8.09,0,1.91,0,2,0,0,497,315,0,81,0,101, CA
2022,5,QX,ONT,18,1,0.93,0,0.07,0,0,0,0,15,14,0,1,0,0, CA
2022,5,QX,ORD,29,9,2,0,6.55,0,0.45,1,0,277,61,0,199,0,17, IL
2022,5,QX,PAE,332,65,14.81,1,16.25,0,32.94,7,0,2846,529,39,482,0,1796, WA
2022,5,QX,PDX,929,145,43.95,0.19,43.48,0,57.37,1,1,5946,2123,12,1107,0,2704, OR
2022,5,QX,PHX,80,12,7.2,0,2.03,0,2.77,1,0,890,374,0,65,0,451, AZ
2022,5,QX,PSC,173,30,13.52,0,7.42,0,9.06,0,0,1223,579,0,132,0,512, WA
2022,5,QX,PSP,49,5,2.69,0,0.41,0,1.9,0,2,287,179,0,16,0,92, CA
2022,5,QX,PUW,113,9,3.6,0,0.51,0,4.89,3,0,493,218,0,28,0,247, WA
2022,5,QX,RDD,31,3,2,0,1,0,0,0,0,95,78,0,17,0,0, CA
2022,5,QX,RDM,255,42,23.37,0,6.06,0,12.57,2,0,2038,977,0,208,0,853, OR
2022,5,QX,RNO,80,9,5.04,0,3.02,0,0.94,0,0,350,248,0,87,0,15, NV
2022,5,QX,SAN,59,8,4.74,0,1.39,0,1.88,0,0,416,349,0,32,0,35, CA
2022,5,QX,SBA,26,5,1.7,0,2.3,0,1,0,0,200,122,0,48,0,30, CA
2022,5,QX,SCC,15,7,4.59,0.92,0.49,0,1,0,1,814,539,169,47,0,59, AK
2022,5,QX,SEA,2531,354,96.02,1.07,86.25,0.12,170.55,21,0,18001,6681,20,2440,14,8846, WA
2022,5,QX,SFO,126,11,6.45,0,3.7,0,0.84,0,0,464,267,0,133,0,64, CA
2022,5,QX,SJC,74,8,2.89,0,1.18,0,3.93,0,0,333,159,0,23,0,151, CA
2022,5,QX,SMF,91,22,8.79,0,10.13,0,3.08,0,0,736,368,0,271,0,97, CA
2022,5,QX,SNA,77,12,3.88,0,2.73,0,5.4,0,1,576,201,0,93,0,282, CA
2022,5,QX,STS,98,17,4.19,0,7.68,0,5.13,0,0,526,149,0,206,0,171, CA
2022,5,QX,SUN,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0, ID
2022,5,QX,TUS,18,3,3,0,0,0,0,0,0,490,490,0,0,0,0, AZ
2022,5,QX,YKM,62,7,2.17,0,0.31,0,4.53,2,0,373,144,0,14,0,215, WA
2022,5,UA,ABQ,123,25,11.51,0,7.16,0,6.33,3,0,1321,642,0,160,0,519, NM
2022,5,UA,ALB,79,16,3.83,0,3.14,0,9.03,1,0,918,195,0,199,0,524, NY
2022,5,UA,ANC,62,20,9.95,0.8,4.11,0,5.14,0,0,1838,395,876,139,0,428, AK
2022,5,UA,ATL,339,90,38.59,1.4,15.43,0,34.59,13,0,7169,2802,65,659,0,3643, GA
2022,5,UA,AUS,761,152,48.65,3.58,28.95,0,70.81,12,7,10120,3525,445,1199,0,4951, TX
2022,5,UA,BDL,241,52,16.14,0.9,15.34,0,19.62,1,0,3735,791,35,588,0,2321, CT
2022,5,UA,BIL,61,22,5.49,0.72,1.3,0,14.48,1,0,1172,230,13,49,0,880, MT
2022,5,UA,BNA,360,115,36.01,4.85,32.99,0,41.15,3,0,9873,2866,602,1688,0,4717, TN
2022,5,UA,BOI,62,13,2.77,0,3.09,0,7.14,0,0,567,92,0,68,0,407, ID
2022,5,UA,BOS,987,258,83.91,5.2,67.78,0,101.1,21,0,17443,6017,386,2984,0,8056, MA
2022,5,UA,BQN,31,17,9.23,0,2.76,0,5.01,0,0,982,434,0,163,0,385, PR
2022,5,UA,BTV,58,29,12.6,0.62,2.47,0,13.31,3,0,3346,1535,28,73,0,1710, VT
2022,5,UA,BUF,82,36,14.93,1.65,2,0,17.42,4,0,3008,983,180,139,0,1706, NY
2022,5,UA,BWI,262,37,12.9,0.73,13.97,0,9.4,1,0,2071,918,72,391,0,690, MD
2022,5,UA,BZN,95,23,9.48,0,6.37,0,7.15,1,0,1088,556,0,133,0,399, MT
2022,5,UA,CHS,213,54,26.13,0.05,18.63,0,9.18,4,0,3726,1610,49,590,0,1477, SC
2022,5,UA,CID,6,2,0.84,0,0.25,0,0.91,0,0,70,38,0,12,0,20, IA
2022,5,UA,CLE,690,162,52.75,3.96,35.52,0,69.77,18,0,11518,3478,546,1315,0,6179, OH
